is_canceled,lead_time,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,adr,required_car_parking_spaces,total_of_special_requests,year_res_status_date,month_res_status_date,day_res_status_date,hotel_City Hotel,hotel_Resort Hotel,meal_BB,meal_FB,meal_HB,meal_SC,meal_Undefined,market_segment_Aviation,market_segment_Complementary,market_segment_Corporate,market_segment_Direct,market_segment_Groups,market_segment_Offline TA/TO,market_segment_Online TA,distribution_channel_Corporate,distribution_channel_Direct,distribution_channel_GDS,distribution_channel_TA/TO,reserved_room_type_A,reserved_room_type_B,reserved_room_type_C,reserved_room_type_D,reserved_room_type_E,reserved_room_type_F,reserved_room_type_G,reserved_room_type_H,deposit_type_No Deposit,deposit_type_Non Refund,deposit_type_Refundable,customer_type_Contract,customer_type_Group,customer_type_Transient,customer_type_Transient-Party
1.0,0.16057233704292528,0.5576923076923077,0.7,0.0,0.06666666666666667,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,0.27308970099667773,0.0,0.0,0.6666666666667425,0.2727272727272727,0.4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.1153846153846154,0.4,0.0,0.03333333333333333,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,0.17054263565891473,0.0,0.2,0.6666666666667425,0.09090909090909091,0.43333333333333335,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.3100158982511924,0.6538461538461539,0.7666666666666667,0.0,0.13333333333333333,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,0.19767441860465115,0.0,0.2,0.6666666666667425,0.6363636363636364,0.16666666666666669,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.2273449920508744,0.5576923076923077,0.6,0.16666666666666666,0.16666666666666666,0.01818181818181818,0.0,0.0,0.0,0.038461538461538464,0.0,0.150609080841639,0.0,0.4,0.33333333333337123,0.36363636363636365,0.8666666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.012718600953895072,0.7692307692307693,0.16666666666666669,0.08333333333333333,0.1,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,0.12403100775193798,0.3333333333333333,0.2,0.6666666666667425,0.8181818181818182,0.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.11287758346581876,0.6923076923076923,0.23333333333333334,0.08333333333333333,0.1,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,0.3308970099667774,0.0,0.4,0.6666666666667425,0.7272727272727273,0.3666666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.06518282988871224,0.6153846153846154,0.3666666666666667,0.0,0.06666666666666667,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,0.13732004429678848,0.0,0.0,0.33333333333337123,0.6363636363636364,0.2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.3100158982511924,0.7307692307692307,0.7,0.16666666666666666,0.16666666666666666,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,0.11483942414174972,0.0,0.0,0.6666666666667425,0.6363636363636364,0.13333333333333333,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.2384737678855326,0.8076923076923077,0.5,0.16666666666666666,0.16666666666666666,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,0.12624584717607973,0.0,0.0,0.6666666666667425,0.8181818181818182,0.7333333333333333,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.07631160572337044,0.13461538461538464,0.7,0.0,0.06666666666666667,0.01818181818181818,0.0,0.0,0.0,0.0,0.0,0.14396456256921372,0.0,0.2,1.0,0.09090909090909091,0.7666666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.2957074721780604,0.4038461538461539,0.9666666666666667,0.0,0.06666666666666667,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,0.28792912513842744,0.0,0.0,0.6666666666667425,0.9090909090909091,0.8,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.041335453100158986,0.6346153846153846,0.6333333333333333,0.0,0.03333333333333333,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,0.5625692137320044,0.0,0.0,0.6666666666667425,0.6363636363636364,0.6666666666666666,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.025437201907790145,1.0000000000000002,0.9333333333333333,0.0,0.1,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,0.31007751937984496,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.17647058823529413,0.9038461538461539,0.6666666666666666,0.08333333333333333,0.16666666666666666,0.05454545454545454,0.0,0.0,0.0,0.0,0.0,0.2560354374307863,0.0,0.2,0.6666666666667425,0.7272727272727273,0.3666666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.1875993640699523,0.44230769230769235,0.16666666666666669,0.08333333333333333,0.03333333333333333,0.01818181818181818,0.0,0.0,0.0,0.0,0.0,0.24363233665559245,0.0,0.0,0.6666666666667425,0.4545454545454545,0.23333333333333334,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.5135135135135136,0.4038461538461539,0.8333333333333334,0.0,0.06666666666666667,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,0.13732004429678848,0.0,0.0,0.33333333333337123,0.8181818181818182,0.6666666666666666,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.26391096979332274,0.21153846153846156,0.8,0.16666666666666666,0.06666666666666667,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,0.1957918050941307,0.0,0.2,1.0,0.09090909090909091,0.26666666666666666,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.20031796502384738,0.2884615384615385,0.43333333333333335,0.0,0.1,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,0.14396456256921372,0.0,0.0,0.6666666666667425,0.0,0.5666666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.004769475357710652,0.5,0.8666666666666667,0.08333333333333333,0.0,0.01818181818181818,0.0,0.0,0.0,0.0,0.0,0.27464008859357697,0.0,0.0,0.6666666666667425,0.4545454545454545,0.9,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.2670906200317965,0.6923076923076923,0.3333333333333333,0.0,0.06666666666666667,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,0.13289036544850497,0.0,0.0,0.33333333333337123,0.7272727272727273,0.4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.24483306836248014,0.5384615384615384,0.3333333333333333,0.08333333333333333,0.1,0.03636363636363636,0.6666666666666666,0.0,0.0,0.0,0.0,0.364296788482835,0.0,0.0,0.6666666666667425,0.5454545454545454,0.4666666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.3306836248012719,0.38461538461538464,0.7666666666666667,0.0,0.06666666666666667,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,0.026578073089700997,0.0,0.0,1.0,0.36363636363636365,0.3333333333333333,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.11287758346581876,0.3461538461538462,0.0,0.16666666666666666,0.06666666666666667,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,0.293687707641196,0.0,0.0,0.6666666666667425,0.2727272727272727,0.13333333333333333,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.2670906200317965,0.3076923076923077,0.7,0.08333333333333333,0.06666666666666667,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,0.18826135105204872,0.0,0.0,0.6666666666667425,0.0,0.7,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.10333863275039747,0.19230769230769235,0.4,0.08333333333333333,0.13333333333333333,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,0.1487264673311185,0.0,0.4,1.0,0.1818181818181818,0.5666666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.10174880763116058,0.42307692307692313,0.13333333333333333,0.08333333333333333,0.1,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,0.31007751937984496,0.0,0.0,1.0,0.4545454545454545,0.26666666666666666,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.10492845786963435,0.673076923076923,0.03333333333333333,0.0,0.06666666666666667,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,0.19335548172757475,0.0,0.4,0.6666666666667425,0.7272727272727273,0.1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.12082670906200318,0.2884615384615385,0.43333333333333335,0.0,0.1,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,0.20930232558139533,0.0,0.2,0.6666666666667425,0.2727272727272727,0.5333333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.11446740858505565,0.09615384615384616,0.16666666666666669,0.16666666666666666,0.03333333333333333,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,0.1624141749723145,0.0,0.0,0.6666666666667425,0.09090909090909091,0.26666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.08744038155802862,0.038461538461538464,0.5333333333333333,0.0,0.1,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,0.2104097452934662,0.0,0.0,1.0,0.0,0.6333333333333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.06836248012718601,0.8846153846153846,0.5,0.0,0.03333333333333333,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,0.21483942414174972,0.0,0.2,0.6666666666667425,0.9090909090909091,0.5333333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.13354531001589826,0.9038461538461539,0.8666666666666667,0.08333333333333333,0.06666666666666667,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,0.14174972314507198,0.0,0.0,0.33333333333337123,0.9090909090909091,0.6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.40540540540540543,0.25000000000000006,0.06666666666666668,0.25,0.23333333333333334,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,0.1495016611295681,0.0,0.0,1.0,0.0,0.23333333333333334,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0906200317965024,0.5,0.8666666666666667,0.08333333333333333,0.06666666666666667,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,0.1724252491694352,0.0,0.0,0.6666666666667425,0.4545454545454545,0.7,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.006359300476947536,0.5576923076923077,0.9333333333333333,0.0,0.03333333333333333,0.03636363636363636,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5454545454545454,0.9666666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.109697933227345,0.9038461538461539,0.8,0.08333333333333333,0.06666666666666667,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,0.16566998892580287,0.0,0.2,0.6666666666667425,0.9090909090909091,0.9,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.726550079491256,0.8076923076923077,0.6666666666666666,0.0,0.06666666666666667,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,0.14396456256921372,0.0,0.0,0.6666666666667425,0.7272727272727273,0.6333333333333333,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.001589825119236884,0.8846153846153846,0.6,0.0,0.03333333333333333,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,0.24584717607973422,0.0,0.0,0.6666666666667425,0.9090909090909091,0.6333333333333333,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.044515103338632754,0.673076923076923,0.9666666666666667,0.0,0.13333333333333333,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,0.20830564784053154,0.0,0.0,0.6666666666667425,0.6363636363636364,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.21144674085850557,0.38461538461538464,0.5333333333333333,0.16666666666666666,0.16666666666666666,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,0.14476190476190476,0.0,0.0,0.6666666666667425,0.36363636363636365,0.7666666666666667,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.11287758346581876,0.46153846153846156,0.5333333333333333,0.0,0.06666666666666667,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,0.1788482834994463,0.0,0.0,0.6666666666667425,0.4545454545454545,0.6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.009538950715421305,0.3076923076923077,0.7,0.16666666666666666,0.1,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,0.2025249169435216,0.0,0.2,0.6666666666667425,0.2727272727272727,0.8666666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.29093799682034976,0.5192307692307693,0.4666666666666667,0.16666666666666666,0.03333333333333333,0.03636363636363636,0.6666666666666666,0.0,0.0,0.0,0.0,0.5315614617940199,0.0,0.4,1.0,0.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.017488076311605726,0.07692307692307693,0.9666666666666667,0.08333333333333333,0.03333333333333333,0.01818181818181818,0.0,0.0,0.0,0.0,0.0,0.11074197120708748,0.3333333333333333,0.4,1.0,0.09090909090909091,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.004769475357710652,0.13461538461538464,0.8,0.0,0.03333333333333333,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,0.17718715393133996,0.0,0.4,1.0,0.09090909090909091,0.8333333333333334,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.017488076311605726,0.46153846153846156,0.43333333333333335,0.0,0.03333333333333333,0.01818181818181818,0.0,0.0,0.0,0.0,0.0,0.20155038759689922,0.0,0.0,0.6666666666667425,0.4545454545454545,0.4666666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.001589825119236884,0.23076923076923078,0.7,0.0,0.1,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,0.24806201550387597,0.0,0.0,0.6666666666667425,0.1818181818181818,0.8,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.007949125596184421,0.3076923076923077,0.9333333333333333,0.16666666666666666,0.03333333333333333,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,0.23506090808416388,0.0,0.2,1.0,0.36363636363636365,0.03333333333333333,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.025437201907790145,0.6153846153846154,0.3,0.0,0.1,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,0.5029900332225913,0.3333333333333333,0.0,0.6666666666667425,0.6363636363636364,0.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.006359300476947536,0.1153846153846154,0.4,0.16666666666666666,0.03333333333333333,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,0.20155038759689922,0.0,0.0,0.6666666666667425,0.09090909090909091,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.017488076311605726,0.38461538461538464,0.7333333333333333,0.0,0.03333333333333333,0.01818181818181818,0.0,0.0,0.0,0.0,0.0,0.23034330011074197,0.0,0.0,1.0,0.36363636363636365,0.7666666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.08744038155802862,0.6923076923076923,0.16666666666666669,0.16666666666666666,0.0,0.01818181818181818,0.0,0.0,0.0,0.0,0.0,0.16611295681063123,0.0,0.0,0.33333333333337123,0.7272727272727273,0.23333333333333334,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.12241653418124007,0.46153846153846156,0.5333333333333333,0.0,0.06666666666666667,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,0.2571428571428571,0.0,0.0,0.6666666666667425,0.36363636363636365,0.7666666666666667,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.11128775834658189,0.6153846153846154,0.3333333333333333,0.0,0.16666666666666666,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,0.34108527131782945,0.0,0.0,0.33333333333337123,0.6363636363636364,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.08903020667726551,0.42307692307692313,0.9666666666666667,0.08333333333333333,0.0,0.01818181818181818,0.0,0.0,0.0,0.0,0.0,0.26578073089700993,0.0,0.0,0.6666666666667425,0.36363636363636365,0.8666666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
